name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CC du Haut-Poitou,epci,200069763,7.480691642651297,6.030619596541786,3.634462055715658,2.0,1.0,4.2127521613832855,8.425744476464937,6.803698366954851,5.811335254562921,4.020292987512008,3.728218059558117,4.6707732949087415,4.707012487992315,5.322694524495677,3.7290826128722383,4.320124879923151,3.068924111431316,2.59426032660903,2.1359029779058596,5.3170749279538905,2.320028818443804,2.3046829971181557,4.673318924111431,6.430499519692603,4.869092219020173,5.282973102785783,3.2766810758885687,3.0488472622478384,4.329278166598051,41640,59.0,705.0,False,0,0.0,12,3,9,0,75.0
CC Mellois-en-Poitou,epci,200069755,8.334117647058823,7.199621848739496,4.512226890756303,5.0,2.0,5.4764075630252105,10.0,6.972647058823529,6.571344537815126,5.519537815126051,5.50531512605042,4.591680672268907,5.896365546218488,7.496260504201681,5.317121848739496,3.7678361344537814,5.735042016806723,5.276134453781513,5.9935294117647056,7.054810924369748,5.34468487394958,5.610735294117647,7.329264705882353,7.724936974789916,7.505357142857143,6.451218487394958,6.684432773109243,4.817100840336135,6.060276110444179,47600,36.0,1322.0,True,0,0.0,14,6,12,0,130.0
CC Val de Gâtine,epci,200069748,8.142810579251258,6.645604395604396,4.297029241944496,5.0,3.0,5.131868131868132,9.968848947662506,7.878236170609052,6.438768858260383,4.759033339541814,3.7074874278264107,4.013363754889179,1.0,6.581672564723412,4.947103743713913,2.0,4.0,4.720245855839076,6.242596386664183,6.527891599925498,3.23835909852859,4.202551685602533,6.064304339728069,7.1536133358167255,6.883730676103557,7.25437697895325,4.0,3.0,5.242839182609159,21476,38.0,565.0,True,0,0.0,1,1,0,0,93.0
CC des Quatre Rivières,epci,200069730,8.650071560008179,6.389081987323656,5.003782457575138,5.0,4.0,6.054215225243645,6.313875826347713,5.993457370680843,7.630477748245076,5.483916036257071,6.934232944864718,4.831697676003544,4.1156546036938595,6.841273086621686,6.399100388468616,5.7707694404688885,8.672118857765964,3.4673209295985825,4.031520479792817,5.505281810127445,6.0916308866625775,7.657840932324678,6.524875621890548,7.168438628773939,8.911197437470184,9.955939480678797,9.336059428882983,8.672118857765964,6.478783917983468,29348,47.0,624.0,True,0,0.0,1,1,0,0,110.0
CC Interrégionale Aumale - Blangy-sur-Bresle,epci,200069722,8.127817801533814,6.433557982802696,4.658238438298861,5.0,5.0,7.127167092726005,4.89133162909598,6.811294445735533,7.174854752498257,4.9423193121078315,5.890309086683709,5.227236811526842,6.544922147339066,7.903973971647687,6.188101324657216,4.1017894492214735,8.272461073669533,2.334324889611899,1.8630257959563095,3.7457122937485474,5.9174529398094355,6.910852893330235,6.319590983035091,6.882500580990007,9.529909365558913,10.0,10.0,7.4086916105043,6.257408452574615,21515,46.0,467.0,False,0,0.0,2,2,0,0,105.0
CC Mâconnais - Tournugeois,epci,200069698,6.410593920895333,5.951481622790284,6.335431769044894,9.0,4.0,4.190448938064352,4.171372249777439,5.778901182754674,5.3235406333460515,6.616177031667303,8.84427063461783,5.996566196108356,5.351201831362076,6.7986137606511505,5.755055322396032,6.7024036627241514,8.053605494086227,4.8135571664759,5.161070838102505,6.822777565814574,5.122154393997202,5.884331680020349,7.50508711687651,8.249268726949001,6.203357497138497,4.356161770316673,6.7024036627241514,7.404807325448302,6.196594356933922,15727,72.0,218.0,False,0,0.0,4,0,0,0,127.0
CC du Ternois,epci,200069672,2.375544019715799,5.5934927376645165,6.780792826805096,6.0,9.0,6.381416810864664,7.061742960515967,5.3250747207802425,3.252713544124587,4.570237533427718,6.349640815898485,5.71398982748676,8.100938597871114,7.464868124377327,6.385349483508993,6.059304703476482,9.289602013528395,2.469561113732893,2.307299040427875,3.411462429867338,6.298647160610351,7.527214094698757,6.163940013633265,6.457186303812071,7.702296680824288,8.93490115882754,9.289602013528395,9.289602013528395,6.269872169412047,38142,59.0,646.0,True,0,0.0,20,2,0,0,94.0
CC Meuse Rognon,epci,200069664,5.437228637413395,8.619214780600462,3.366281755196305,9.132471131639722,6.264942263279446,5.647575057736721,6.862909930715936,7.754180138568129,7.03473441108545,6.770993071593534,7.532748267898383,5.020692840646651,2.0,9.095981524249423,5.423556581986143,5.0,4.0,2.9726558891454964,4.112147806004619,2.6956120092378755,5.9497459584295616,9.018475750577368,7.86540415704388,6.564711316397228,9.10688221709007,9.449884526558892,7.0,4.0,6.203536786539096,10825,12.0,902.0,True,0,0.0,2,2,1,0,153.0
CC Cœur Haute Lande,epci,200069656,7.796223044532346,8.460061247926502,6.063225724129131,5.0,3.0,6.79213984943218,8.65254561694526,9.718131938241674,9.727191527370167,6.06220492535409,4.957955850452979,5.2816128620645655,6.524243970907235,9.004083195100167,7.726425928288886,10.0,7.524243970907235,6.953170856194973,8.586193696567564,8.844328186806177,6.063736123516652,6.31217302539237,7.246140104631874,6.842541788949854,7.905320913614903,5.967079239504913,9.174747990302413,5.873739951512058,7.216409340308792,15674,8.0,1959.0,True,0,0.0,11,1,6,0,123.0
CC Chalosse Tursan,epci,200069649,7.9418586789554535,6.490168970814132,5.256067588325653,3.0,3.0,5.613095238095238,7.807219662058372,8.908064516129032,8.276612903225807,4.810483870967742,6.112596006144393,6.100576036866359,8.5607910906298,6.670890937019969,5.536405529953917,5.549462365591398,6.572119815668203,4.201113671274961,3.117089093701997,6.583794162826421,5.040706605222734,5.225153609831029,7.146505376344086,7.454493087557604,6.998233486943164,5.659485407066052,3.762826420890937,5.1215821812596,5.9470498683344335,26040,44.0,591.0,True,0,0.0,8,2,4,0,122.0
CC Terres de Chalosse,epci,200069631,7.8700833011529765,6.458101175042754,5.9661278755447675,3.0,3.0,4.933745241904342,8.744359243118002,9.753516853312737,10.0,3.5335135433331493,2.5623655320792187,5.574115959618249,7.0,5.473382247476141,5.4677001158492855,6.207204722237546,3.0,4.450543388315772,4.6779941523693935,6.577425939206708,4.432448833232195,4.3899155955204945,6.764384619628179,7.40083852816241,6.846030782810173,5.000330997958846,4.0,3.0,5.574433165995478,18127,57.0,318.0,True,0,0.0,4,1,3,0,110.0
CC Champagnole Nozeroy Jura,epci,200069623,8.212376499647142,7.660197600564573,5.597477064220183,2.0,2.0,6.788329216654905,7.819998235709245,6.926826040931545,7.385718066337333,6.788020465772759,8.365781580804516,5.562367678193366,2.352284756527876,6.938735003528581,4.32939308398024,4.056854269583628,1.3522847565278757,5.546797812279464,7.11803105151729,7.467228299223712,4.506571983062809,7.487429428369795,7.1695924488355685,7.230769230769231,6.988355681016231,6.466610797459421,3.0,1.7045695130557517,5.672235734449037,22674,36.0,629.0,False,0,0.0,8,3,1,0,121.0
CC Bresse Haute Seille,epci,200069615,7.905866877137595,6.761115495922126,4.807103393843725,2.0,2.0,6.1958958168902925,8.038095238095238,5.278084714548803,3.3580636674559328,5.819047619047619,5.722388845040779,4.409155485398579,3.0,6.6048408313601685,3.415101289134438,1.0,1.0,3.5205998421468037,3.845566956064194,5.260457774269929,3.6638253091291766,5.37774269928966,6.891449618521442,7.029676400947119,6.170060510392002,5.205209155485399,5.0,2.0,4.6885481264328925,19005,43.0,441.0,True,0,0.0,6,2,1,0,117.0
CC Rurales de l'Entre-deux-Mers,epci,200069599,7.571480406386066,6.635764392839865,4.444847605224964,6.0,5.0,5.806422351233672,5.7503023705853895,6.410256410256411,5.065795839380745,4.502479438800194,4.200048379293662,5.046686018384132,5.0,6.777576197387518,4.631168359941944,3.6251814223512335,6.0,6.238872762457668,8.561199806482826,7.691340106434446,5.748609095307208,7.3251088534107405,6.294146105466861,6.2582244799225935,7.43662312530237,5.529995162070634,9.0,5.0,5.984004596032898,16536,36.0,459.0,True,0,0.0,3,2,1,0,105.0
CC Convergence Garonne,epci,200069581,7.4093701996927805,6.397204301075269,5.865806451612904,3.0,2.0,5.079754224270354,6.338863287250384,4.092135176651306,2.0292780337941627,4.785468509984639,4.462980030721966,5.485806451612903,5.4317050691244235,5.351920122887865,6.1574193548387095,4.806236559139785,7.27963133640553,6.485345622119816,6.753056835637481,8.64500768049155,4.647434715821813,4.665929339477726,4.660030721966206,5.959754224270354,5.477204301075269,4.229646697388633,8.930291858678956,8.103440860215054,5.518954355935923,32550,104.0,312.0,False,0,0.0,4,2,2,0,82.0
CC des Lacs et Montagnes du Haut-Doubs,epci,200069565,5.342177208897726,8.19715421896359,3.5592146141419163,8.0,1.0,5.260594010190133,7.003728097427612,7.776624829128868,6.246054430222443,5.9478687709705484,4.845221821796943,3.8335404498570895,1.0569156207282218,5.021001615508886,3.232074064868895,3.0,1.0,6.800546787622716,6.259786255747484,8.823723126631043,2.97172859450727,1.066608674040015,2.036286814962098,4.590903442276625,3.189387349322729,3.5240462284081024,1.0,1.0,4.342328108079319,16094,38.0,423.0,False,0,0.0,3,1,0,0,51.0
CC Norge et Tille,epci,200069540,7.7139904809619235,5.055423346693387,5.548597194388778,8.0,6.0,3.15061372745491,9.0,6.667835671342686,3.5795966933867733,1.283379258517034,1.0,2.8939128256513027,2.0,3.031813627254509,1.5215430861723447,1.1184869739478958,1.0,3.7370991983967934,3.497307114228457,6.527179358717435,1.870678857715431,1.0,4.805799098196393,5.731713426853707,1.8885270541082164,1.1365856713426854,1.0,1.0,3.598574380904666,15968,126.0,126.0,False,0,0.0,12,0,12,0,82.0
CA Lisieux Normandie,epci,200069532,5.989610178227491,6.494669451753791,6.452920272359819,4.820578900252285,6.820578900252285,6.25068496866777,6.019260505113529,4.582304750020346,3.492973984754361,5.871537856387163,6.799392344627404,5.850025771098391,7.367333098228576,5.905243740335838,6.520413422673141,6.232889347041749,7.653419417844451,3.824064780403114,3.6835309117543336,6.3615006917505355,5.3312535604806985,4.937132083661123,6.307557713696661,7.659482407834414,7.929563518975667,7.6320294061796385,9.931855790358897,7.755188129018257,6.231321282276848,73731,76.0,970.0,False,1,5.0,14,7,7,0,103.0
CC Pré-Bocage Intercom,epci,200069524,6.647807637906648,6.284946453829057,5.339058395635482,2.0,3.0,6.33412810668822,4.683855324307941,4.979389775712265,5.113073348151142,3.9359466558900786,4.8027884421095175,4.3560315215194985,3.033744190745605,6.171994342291372,4.582178217821782,3.133279450394019,2.3139220044453426,2.841826631642756,2.0328955344514044,5.643443119822186,2.79571630632451,2.5806425540513236,4.031440695089917,5.908345120226309,6.870195999191756,8.392038795716307,6.702444938371388,2.0,4.518254770083422,24745,58.0,426.0,True,0,0.0,16,3,16,0,76.0
CC Seulles Terre et Mer,epci,200069516,4.759628851540616,5.14437441643324,5.633169934640523,8.0,1.0,4.754201680672269,3.1146125116713352,3.9090219421101775,3.3967086834733893,2.618172268907563,2.339577497665733,3.8121498599439776,1.0,4.271183473389356,2.911589635854342,1.0,2.0,2.1806139122315593,1.1523109243697478,4.4870448179271705,3.058531746031746,2.702906162464986,4.271475256769374,4.693043884220355,4.274801587301587,4.776960784313726,4.0,2.0,3.473645708283314,17136,86.0,199.0,False,0,0.0,4,2,2,0,81.0
CC des Campagnes de l'Artois,epci,200069482,1.8058527470540369,5.41502667189054,5.251378801121123,2.0,1.0,5.289894819324312,5.454718061541244,5.227328893041198,3.821614779542509,3.1900183840149485,2.5418462373044814,4.759742021036135,4.111690425243363,6.587595310569302,4.358729393327507,1.0,2.0,1.6499201350170278,1.130014164732829,2.3017690847171575,4.11967692354058,3.943310930954462,4.796751152768151,5.497332810946023,5.191193755462463,4.998161598505169,2.0,2.0,3.6229845393448055,33181,59.0,562.0,False,0,0.0,15,1,1,0,82.0
CC des Vallées d'Auge et du Merlerault,epci,200069458,7.800247371675943,7.551157836872123,6.403628117913832,6.0,6.0,5.267642410499553,5.782450353878925,4.899333470762042,4.677935820792964,7.101765958908816,9.751735037449324,5.665154950869237,9.221535078677936,8.403696832268261,7.201195629767058,4.1076753933896795,8.0,4.858585858585859,5.6143063285920425,5.5340479626193915,7.748436748436748,5.999518999518999,8.584003298289012,7.187384044526902,9.170549027691886,9.229574658146086,10.0,8.0,6.991484328219022,14553,27.0,539.0,True,0,0.0,10,5,5,0,159.0
CC du Pays de Bitche,epci,200069441,4.620930573902833,7.699750477029209,5.9229707911345955,2.0,4.0,5.658153530016145,10.0,7.534801115514457,7.2360193747247905,4.823249669749009,3.3023924849552326,4.508762659621312,4.650227506238075,6.9222662556876555,5.320475561426684,6.6244238954939085,1.8525172464406283,6.122882724203728,6.235138705416116,8.19562600910025,4.4110670776456775,5.009892851900778,5.9963011889035664,7.075150447673566,8.159547923088214,8.40695728753853,4.81746660795538,1.0,5.64667757019144,34066,56.0,608.0,False,0,0.0,6,1,5,0,117.0
CC de Vezouze en Piémont,epci,200069433,2.46041755432467,6.446442266723476,5.188155091606306,9.0,7.0,6.241073711120579,9.982019599488709,5.91989774179804,5.451981252662974,6.095526203664252,7.194801874733702,6.674051981252663,8.0,8.50046868342565,7.484192586280358,9.0,8.0,3.3590115040477206,4.125181082232637,4.009970174691095,7.305752023860247,9.07907967618236,7.129782701320835,5.7008947592671495,8.792927141031104,9.27993182786536,10.0,7.0,6.943627122770711,11735,26.0,451.0,True,0,0.0,5,3,2,0,109.0
CA Mont-Saint-Michel-Normandie,epci,200069425,8.04298134664251,6.26989824405474,4.630488041112592,4.0,2.0,6.42515297576317,6.653471438826787,6.180779179343429,4.354915165396141,6.489419888558438,6.997812190202715,4.535899451908066,4.140692122745246,6.667384541756401,3.8353787075969414,2.3725201973586754,3.0480292619560387,4.84327533358402,5.0371813717111635,7.041078407912579,4.956642623548582,6.193359085677822,7.903121047413941,8.729965017832928,8.186465205847833,8.262787862213562,4.580339338415433,3.079114392825807,5.552076872864487,87760,56.0,1567.0,True,1,1.0,43,10,27,0,135.0
CC Pays d'Orthe et Arrigans,epci,200069417,6.493690055527511,7.400849739188962,5.8656402490324755,4.0,3.0,5.068399798081777,8.965337371697796,6.663974423691738,8.41401648998822,4.548334174659263,3.95002523977789,5.21487464243648,7.461761736496719,5.854703011946828,5.719417802456672,6.356553928992091,3.4695440013461214,5.8386336866902235,5.691317516405856,8.455241460541814,4.7567726737338045,4.4421588423355205,7.265985192663638,7.598813730439172,6.331776880363453,4.593471310785798,3.5913259296651523,3.3886925795053005,5.728618302444652,23772,60.0,396.0,True,0,0.0,8,1,2,0,110.0
CA Saint-Brieuc Armor Agglomération,epci,200069409,5.126266316475443,5.8957786159547645,4.6259009854065045,2.162792840827557,7.872094630620668,3.676152109375514,1.340027778326323,3.2792840827557153,2.022281903934385,6.921878394123107,6.769946747236978,5.933450502577065,4.6668246476694515,4.113772652171909,5.549115635511496,5.519125575149588,5.162595364574076,5.157678205862411,2.855532955495435,8.253987374684861,5.214090588940013,5.497343944390687,6.2821540709729655,8.080780952757097,4.17307477109211,2.9349776522706477,3.417820257114082,4.811245614381537,4.904141970380443,151936,251.0,605.0,False,4,2.0,26,5,18,0,105.0
CA de Lamballe Terre et Mer,epci,200069391,8.022234369459875,6.372458929204586,3.910102233778513,2.0,1.0,4.025292518614821,2.1627762675806643,5.733025056139936,4.915937832407517,5.8169690343930975,6.0904591655832645,4.276223259661979,2.141635149509514,5.929175038411535,3.940801914667297,4.124512468975299,2.3677756766339675,4.0581787022810545,2.7103327029901902,7.386316629240042,3.3650130008273256,3.1315004136626876,5.9265748729464605,7.563896111570736,5.651577827679943,5.88650868691644,1.976775794823307,2.244962179411417,4.3832505656204095,67692,73.0,927.0,False,0,0.0,6,3,3,0,106.0
CC Ouest Aveyron Communauté,epci,200069383,6.807881773399015,7.093450100346652,5.641744207261449,6.0,9.429775588396279,4.078817733990148,5.805145046524357,7.202444809341361,9.443130815544608,6.54573982849845,7.504032110928662,5.074475460682358,2.859551176792556,6.305929574895092,5.132129173508484,7.641926655719759,5.289326765188834,6.772778690020069,7.899069512862616,8.838204707170224,6.6028826856413065,6.048677248677249,8.629045794563035,8.765626710454297,6.595110381317278,4.363035942346287,6.719102353585112,5.719102353585112,6.600290614330023,27408,40.0,685.0,True,1,7.0,5,1,2,0,154.0
CA Tarbes-Lourdes-Pyrénées,epci,200069300,4.733579158316633,5.613939879759519,6.455887775551102,5.89167134268537,10.0,4.242877755511022,1.4323366733466933,2.796488977955912,2.7596472945891786,6.690741482965932,7.578180360721443,7.256128256513026,5.4796072144288575,3.871062124248497,6.957026052104208,8.026356713426853,5.455118236472946,6.4042965931863725,6.541034068136272,8.548705410821643,6.315406813627255,7.536296593186373,7.185971943887775,8.312889779559118,5.093354709418838,2.8937314629258517,6.004248496993988,5.854404809619238,5.926106784998568,124769,201.0,620.0,True,5,5.0,15,5,3,0,118.0
CC Aubrac Lot Causses Tarn,epci,200069268,6.721029504080351,8.699686126804771,6.323289391086001,10.0,4.122284996861268,6.217325800376647,6.1893283113622095,9.340489642184558,8.034651600753296,6.848210922787194,6.804896421845575,5.03804143126177,1.0,8.739485247959824,2.7119899560577525,1.808286252354049,1.0,5.547897049591965,5.195354676710609,7.94601381042059,5.146641556811049,7.371625863151287,6.600125549278092,5.854488386691776,4.683741368487131,3.7458882611424986,1.0,1.0,5.488956147430723,7965,13.0,612.0,True,0,0.0,3,2,1,0,110.0
CA Troyes Champagne Métropole,epci,200069250,5.292101964061847,5.24862446023123,6.678669266843107,5.719505966476296,9.85398384176069,3.9592213400195013,1.1850710405348934,3.494979570042253,1.6745716673631426,6.759965408366996,7.997852532850444,7.400833449412639,7.35180155081952,3.8027000046431723,7.215448994753215,8.469726517156522,8.154588614941728,7.0062682824905975,7.973992431629289,8.850217068301063,6.746900682546316,6.871355109811023,5.244352741793193,7.087343873334262,5.545973208896318,5.218821098574546,5.0656486511584715,8.07153967590658,6.212216393382818,172317,193.0,892.0,False,11,7.0,20,8,17,0,81.0
CC du Haut Pays du Montreuillois,epci,200069235,2.659340659340659,6.476021088737852,5.767960363336086,7.0,5.0,7.125325541510513,8.04160579305088,5.450041288191577,4.626818268436765,4.128501556247221,4.046687416629613,4.943721018865528,3.7476338690211524,8.017404560757162,5.980562789811345,3.1495267738042303,4.448580321412692,2.926443498697834,4.069554722733914,3.8395477355014926,5.669059264434987,8.184780537381693,4.868512989900273,5.770247093946516,6.603125198500921,8.7309915518008,5.747633869021152,3.4485803214126913,5.373864574731627,15743,37.0,425.0,True,0,0.0,8,2,2,0,79.0
CC Pays Fort Sancerrois Val de Loire,epci,200069227,6.315356291964479,7.253248862897986,4.013861815031405,3.0,6.0,5.222763699371886,8.002653238033355,5.363818496859433,3.7298029023175223,7.449859215941087,8.729586311457657,5.474063244531081,8.0,8.343946285466753,5.297541693740524,5.0,6.0,3.878330084470435,4.506010396361273,5.597465886939571,6.323153562919645,5.836473900801386,8.35705003248863,8.82277452891488,7.903941953649556,6.853259692440979,5.0,5.0,6.116962932021414,18468,26.0,710.0,True,0,0.0,6,3,3,0,154.0
CC de la Dombes,epci,200069193,7.679504567904394,5.655347135143435,4.003275584103181,8.0,1.0,3.7793842925506054,2.6068019551142614,5.811807457071935,4.710955293395092,4.380940194999616,4.482406530695806,5.005399595670087,2.954832766077232,5.620646416050362,3.3737492642731017,2.645750697341147,1.1940783581134682,4.715510402538578,5.190649231005451,7.234127491875016,2.505770657931776,3.688691557693784,4.617831460961691,6.036389692146275,5.044936919415513,5.636205440540471,4.447756992604345,1.3833457020753896,4.407360559189001,39077,61.0,640.0,False,0,0.0,35,3,31,0,80.0
CC des Terres d'Apcher-Margeride-Aubrac,epci,200069185,7.813780785862004,7.560443692423388,6.331265275427712,10.0,4.0,6.37037037037037,7.1140251927053955,8.96897913141568,9.437770257567212,7.059127655574356,8.050761421319796,4.855141943974432,1.0,7.665068621921414,3.0518894529046814,1.7862380146644106,1.0,3.754653130287648,2.657642413987592,6.880804662530551,5.875822523030645,8.62201541643166,7.862850159804474,7.974243278811807,5.994829855235946,4.487685655198345,1.7862380146644106,1.0,5.677201675932639,10639,24.0,443.0,True,0,0.0,2,2,1,0,139.0
CC Mond'Arverne Communauté,epci,200069177,4.879710969785455,6.135779861918785,4.275568533320135,1.0,9.0,2.7610551582489915,2.1443171413723987,6.2075672465417835,3.0806711044022665,4.076538566231966,2.8402662641360026,4.628838682536933,5.007151518150999,3.988839672366435,2.7339338298978,1.1264012273885824,2.826581871272673,4.241270941080399,5.656776620227165,6.676202024201332,2.1635940709212838,2.4344856598450915,5.391403330776273,5.782460221226894,2.8992601024473537,2.0248942119719877,2.2396872138774095,2.2682932864814034,3.874698190379564,40411,130.0,310.0,False,0,0.0,3,1,2,0,92.0
CC Dômes Sancy Artense,epci,200069169,8.60683081810961,8.626926131850675,4.733518665607625,6.0,3.0,3.95186656076251,4.310166799046862,8.015329626687848,7.8158061953931695,6.577680698967434,6.8546465448768865,4.456632247815727,3.0,8.550039714058776,2.5753772835583795,1.0,2.0,3.0507545671167593,1.891977760127085,5.583637807783956,3.7246227164416204,4.731294678316124,6.3793486894360605,6.874106433677522,6.055361397934869,5.7996822875297855,1.0,1.0,4.8630574151821175,12590,18.0,699.0,True,0,0.0,5,2,4,0,118.0
CC Gorges Causses Cévennes,epci,200069151,5.340990667623833,9.682842785355348,6.551758793969849,10.0,5.0,6.564536970567121,6.668916008614501,9.63632447954056,9.27264895908112,8.55075376884422,9.70251256281407,7.119023689877961,5.5125628140703515,9.788370423546302,6.460732232591529,5.0,9.0,6.216654702081838,6.384781048097631,8.454414931801866,6.501363962670496,7.964680545585068,8.317875089734386,7.006173725771716,5.515290739411342,2.880832735104092,2.0,7.0,7.074787201312684,6965,7.0,995.0,True,0,0.0,2,2,0,0,153.0
CC des Hautes Terres de l'Aubrac,epci,200069144,8.093645484949834,9.12905764312414,6.63250049183553,10.0,4.0,6.8270706275821365,7.713358253000197,9.97678536297462,9.817430651190241,7.008853039543577,7.0,4.910485933503836,1.0,9.319299626204996,3.6142042101121383,1.0,5.0,2.8089710800708243,1.213259885894157,4.99606531575841,4.687389337005706,6.6970293133976,8.427109974424553,7.422388353334645,6.662404092071611,5.863859925240999,1.0,4.0,5.88647030718642,5083,9.0,564.0,True,0,0.0,1,1,0,0,176.0
CC des Cévennes au Mont Lozère,epci,200069136,7.866322887742959,9.782229274097581,8.301071003570012,10.0,5.0,4.329432764775882,7.6439904799682665,9.430583101943673,8.795715985719953,8.377826259420864,10.0,4.952994843316144,4.0,9.468266560888535,7.797897659658865,9.0,10.0,7.495834986116621,8.25446251487505,7.544426814756049,8.711225704085681,6.86334787782626,9.227092423641412,7.208052360174534,4.470448234827449,1.2848076160253867,2.0,10.0,7.4216439054796846,5042,8.0,630.0,True,0,0.0,9,5,3,0,215.0
CC Mont Lozère,epci,200069128,5.5813953488372094,9.50109011627907,6.736191860465116,10.0,4.534156976744186,6.119731104651163,7.869004360465116,9.640443313953488,8.655704941860465,6.712209302325581,6.056140988372093,4.783066860465116,1.0,9.040697674418604,4.902252906976744,3.0,6.0,4.696584302325581,5.57594476744186,6.595021802325581,5.100109011627907,6.7289244186046515,7.426053779069767,6.037245639534884,5.7376453488372094,4.2914244186046515,1.0,3.0,5.940037115863789,5504,7.0,786.0,True,0,0.0,4,2,1,0,144.0
CA du Grand Chambéry,epci,200069110,4.844716318610239,5.50783958602846,4.65647015339124,2.7393901312141935,6.7393901312141935,3.328907780447237,1.2122491221585658,3.560620957309185,1.2421068194418776,7.389635926815746,8.441323230456478,6.674973202735169,1.9189059323600073,3.187359083348734,5.232932914433562,2.6910293845869524,3.2314322676030307,7.227736093143596,8.017150249491776,9.324960266124561,4.400036961744594,6.454163740528553,5.03889114766217,7.481552393272962,2.7164738495656997,1.265836259471447,1.8933949362409905,4.566978377379412,4.678087757742165,135288,258.0,524.0,False,2,5.0,50,3,17,0,88.0
CC Randon - Margeride,epci,200069102,6.668612314065148,9.340048954999059,6.988326115609113,10.0,4.0,5.697608736584447,7.081905479194125,9.331199397476935,8.38109583882508,6.336659762756543,8.101864055733383,3.878365656185276,1.0,9.041423460741857,1.8088872152137074,1.0,1.0,3.157597439276972,2.71342496704952,5.621540199585765,5.635850122387498,8.472980606288834,6.909056674825833,5.2803615138392015,5.8683863679156465,5.222745245716437,1.0,6.0,5.554926433009655,5311,8.0,663.0,True,0,0.0,5,2,3,0,125.0
CC Isle et Crempse-en-Périgord,epci,200069094,8.789502993178338,6.715787275511625,4.979117360434359,7.0,8.0,5.630446888486705,6.57914520395378,8.427746067102882,7.237296394264235,5.860852011694278,6.745371014896283,5.752540721147153,10.0,7.128149798134484,6.855352916608659,8.380899345677294,6.0,6.4015035500487265,7.851315606292635,7.90261729082556,5.896630934150076,6.4839203675344566,8.678337741890575,8.301058053737993,7.5397466239732704,6.074342196853682,6.57134901851594,7.0,7.099393906246893,14366,33.0,435.0,True,0,0.0,6,1,4,0,163.0
CC Leff Armor Communauté,epci,200069086,8.930547117321652,6.624724202986602,5.5925239024078275,2.0,2.0,4.734307549643463,3.415150449269338,4.779330412816167,4.553928308764749,5.3699037508393825,5.078214434176446,5.334985450708278,1.896204393566335,5.832827039299076,5.336072650529211,5.690020145173152,4.376714737952867,2.861605858088447,2.0154446327502957,5.486170178748441,3.075016787644294,3.6417996354682955,5.836792120998945,7.173824065487801,5.338119144309788,4.999136635436319,2.399162216608576,3.460237265372686,4.565455824513159,31273,71.0,440.0,False,0,0.0,3,3,0,0,97.0
CC des Vosges du Sud,epci,200069060,5.722779416584726,7.529072435267126,4.195345788266143,9.0,7.0,4.632186168469354,10.0,7.184988528351361,4.724090462143559,5.292166502785972,4.882661422484431,5.09406751884628,6.785578498852835,5.648770894788594,4.713470993117011,3.0,6.785578498852835,3.4632579482137005,2.8079318256309405,6.239265814487053,4.198951163552933,4.378367748279253,6.193379219927892,6.631989511635529,5.793117010816126,4.705342510652245,5.1783677482792525,5.392789249426418,5.613339888561128,15255,87.0,175.0,False,0,0.0,3,0,0,0,107.0
CA Grand Belfort,epci,200069052,4.49118923484694,5.226613850619909,6.658064641404286,5.367314245769377,8.911542830512918,3.644035378984262,10.0,4.138331440111069,1.569656016077826,6.924640045048981,7.645171312342838,7.1450984961019035,4.33002262157885,3.5640443111098166,6.834415868115224,8.680734764415188,4.628384741599433,7.131680890105729,7.917727356576277,8.917348712123419,6.220594374702667,4.541859629705143,4.7751046126661425,6.789784366838513,4.142748958727755,3.02997116476859,3.9953106340838263,4.497131040107186,5.775661483537289,103009,391.0,263.0,False,7,11.0,19,2,2,0,82.0
CA du Pays de Saint-Omer,epci,200069037,3.147203149666204,5.436274416569983,6.65756889894821,5.0,9.333900755083022,4.062242045000666,8.77245753846739,3.916712630998345,2.00794073454172,4.786807919812846,5.138568195218442,6.299237309089526,9.221503699336212,5.158396256918424,7.064695589326131,7.9308823249709945,8.133271202236719,3.0581908439051295,2.418567054035034,5.746400517336478,6.210244023051905,5.3917016946573595,4.1142514787834985,5.97396199859254,6.478983205584191,7.714390322764707,6.801614774521179,9.446221731936017,5.907935368262601,105162,192.0,547.0,False,5,6.0,53,6,22,0,75.0
